oid,year,E,N,qc1Ncs,mS,mF,pgaS,pgaF,LSN_S,LSN_F,eband
CPT-WAI-62,2011,1575303.19,5181596.1,94.10769535551604,0,1,21.91,88.68,4.295879062963026,13.67900805930478,E
CPT-WAI-63,2011,1575605.47,5181503.27,92.5351594355126,0,1,21.91,87.14,6.010623078046191,16.897528780283764,E
CPT-WAI-66,2011,1575237.67,5182035.47,114.52316598202664,0,1,21.91,88.68,3.086717867571271,13.626689060111891,E
CPT-WAI-67,2011,1575444.22,5182203.08,91.2438542080371,0,1,21.91,87.14,6.115569414577051,17.911846412636997,E
CPT-WAI-69,2011,1575695.38,5181930.14,99.12460338507896,0,1,21.91,87.14,5.8241114305286805,19.68431005265676,E
CPT-WAI-70,2011,1575923.3,5181694.17,124.89465613949083,0,1,21.91,87.14,1.6543648297251428,9.30218769761695,E
CPT-WAI-71,2011,1576287.76,5181971.97,102.8643222554962,0,1,21.91,93.63,4.986492314822665,17.5669099774255,E
CPT-WAI-72,2011,1576003.96,5181922.33,129.04800125309788,0,1,21.91,87.14,2.692804682296837,15.748634491851435,E
CPT-WAI-73,2011,1575942.2,5182350.96,109.65536956255364,0,1,21.91,81.11,2.66723204781103,11.061413496610964,E
CPT-WAI-74,2011,1575755.18,5182121.96,111.17190691712574,0,1,21.91,87.14,5.879207454278375,17.283224373200685,E
CPT-WAI-75,2011,1574878.99,5181498.64,92.33709694629331,0,1,22.24,88.68,5.388209563032117,15.538880326975766,CE
CPT-WAI-76,2011,1575179.18,5181277.79,108.84890753835388,0,1,21.91,93.95,3.274540652650919,13.631582408617303,E
CPT-WAI-78,2011,1574706.5,5181377.4,95.92008692140956,0,1,22.24,82.14,5.1635363114633375,16.716992317443633,CE
CPT-WAI-81,2011,1574661.08,5181012.96,100.7024818180433,0,1,22.24,97.21,4.440261451873963,17.154029199915502,CE
CPT-WAI-82,2011,1574440.48,5181193.44,87.5859323680388,0,0,22.24,97.21,4.904922076770337,14.818066276736236,CE
CPT-WAI-84,2011,1574266.73,5181105.15,114.39951938402372,0,0,22.24,97.21,5.344727318149385,19.811549243345887,CE
CPT-WAI-86,2011,1575267.16,5181348.67,90.42782699870068,0,1,21.91,88.68,5.524938347042292,17.39308956235619,E
CPT-WKK-02,2010,1563854.0,5175078.0,99.61086224945736,0,1,30.98,31.54,5.32540476424599,4.635451794850723,W
CPT-WQP-01,2011,1576708.45,5185272.06,86.3068750435616,0,1,21.91,58.74,6.590085105995887,16.017395424400732,E
CPT-WQP-02,2011,1576762.17,5185417.91,92.9282167686696,0,1,21.91,63.09,5.305162855616258,14.303242118694728,E
CPT-WQP-03,2011,1576696.36,5185659.11,105.45765748893326,0,1,21.91,58.74,4.813158637820743,13.906147912393912,E
CPT-WQP-04,2011,1576624.78,5185962.96,95.57502038810892,0,1,21.91,54.96,6.157986008122355,15.466887311377086,E
CPT-WQP-05,2011,1576484.29,5186362.19,79.20337448269345,0,1,21.91,54.96,12.026482731358232,23.088681673898527,E
CPT-WQP-06,2011,1576432.34,5186170.12,102.2305421546761,0,1,21.91,54.96,5.633714793556879,15.451931710674192,E
CPT-WQP-07,2011,1576381.97,5185958.44,100.43358436475552,0,1,22.37,54.96,6.725647471229936,17.198718957050083,E
CPT-WQP-09,2011,1576555.86,5185448.79,108.78304005111652,0,1,21.91,58.74,5.162147272773874,14.995916246364173,E
CPT-WQP-11,2011,1576414.22,5185147.52,113.76135578696422,0,1,22.37,58.74,4.255280362770136,10.96350043652814,E
CPT-WQP-12,2011,1576153.9,5185472.77,108.25903107130831,0,1,22.37,58.74,7.660407272410007,15.721826663491552,E
CPT-WQP-13,2011,1576326.47,5185583.96,93.77629712919868,0,1,22.37,58.74,7.165353194782018,18.4665043967476,E
CPT-WQP-14,2011,1576139.72,5185792.56,113.87154096055804,0,1,22.37,58.74,4.736438863768611,12.86356337109633,E
CPT-WQP-16,2011,1576051.17,5186121.48,90.085625529624,0,1,22.37,52.39,5.573725944599281,12.083296292254284,E
CPT-WQP-18,2011,1576341.31,5186339.03,95.566653054979,0,1,22.37,54.96,7.7365784858922275,19.04756809593698,E
CPT-WQP-20,2011,1576197.25,5186469.69,91.16442733777448,0,1,22.74,54.96,12.58481808642894,17.8483903990694,E
CPT-WQP-22,2011,1575935.72,5186225.99,87.7832205730898,0,1,22.37,52.39,7.936329271247485,16.212252625987233,E
CPT-WQP-23,2011,1576223.88,5186155.34,100.22645370046982,0,1,22.37,54.96,8.036192638287964,19.933513416155723,E
CPT-WSW-01,2011,1572803.39,5178016.39,86.7715858507511,0,1,22.59,96.65,6.737774649632592,15.074925052747831,CW
CPT-WSW-03,2011,1572922.16,5178452.26,88.49493434660569,0,1,22.59,96.65,13.78794710643094,19.69454142218461,CW
CPT-WSW-04,2011,1573100.3,5178695.57,96.46764972533978,0,1,22.59,89.02,10.498501260749046,25.0145005333902,CW
CPT-WSW-05,2011,1572889.7,5178044.92,87.32775538287285,0,1,22.59,96.65,13.250303329171938,19.397481752238832,CW
CPT-WSW-06,2011,1573142.13,5178245.79,91.45904980836046,0,1,22.59,96.65,10.761918108093106,18.5660943055187,CE
CPT-WSW-09,2011,1573233.03,5178097.25,93.84349672746282,0,1,22.59,96.65,8.549148340673122,18.76563164034298,CE
CPT-WSW-10,2011,1573410.79,5178268.33,88.11788646504155,0,1,22.59,96.65,10.537129876671724,20.14906304430721,CE
CPT-WSW-11,2011,1573428.01,5178485.85,86.98384184828528,0,1,22.59,105.7,13.06949320894156,26.17127895613488,CE
CPT-WSW-12,2011,1573190.68,5177777.08,92.00597636536436,0,0,22.59,96.65,7.8492674261940225,14.573231439252496,CE
CPT-WSW-20,2011,1573258.17,5177730.29,86.99544290547037,0,1,22.59,96.65,6.065488095970208,15.321684887072362,CE
CPT-WSW-22,2011,1573947.91,5178362.17,89.44259716457692,0,1,22.61,105.7,13.229727476746495,16.147941487444722,CE
CPT-WSW-25,2011,1574601.15,5179005.55,116.80576474825298,0,0,22.14,97.79,2.071470165679965,10.078498954104171,CE
CPT-WSW-33,2011,1574193.36,5176996.32,81.90538870018088,0,1,20.43,124.3,6.968630358805717,12.5775243109739,CE
CPT-WSW-34,2011,1574145.67,5177977.56,90.24406436808977,0,1,22.61,105.2,5.553008277162254,16.06398935387944,CE
CPT-WSW-37,2011,1574181.09,5177783.73,89.9970945653302,0,1,22.61,105.2,8.308369592269479,22.46892828733516,CE
CPT-WSW-38,2011,1574693.67,5177453.99,106.35300599169476,0,1,22.61,124.3,7.087253301841771,24.391474851124407,CE
CPT-WSW-39,2011,1574788.24,5177442.24,102.01595525368732,0,1,22.61,112.8,6.603937305483317,23.393150249525917,CE
CPT-WSW-40,2011,1574544.69,5177661.75,103.02982024120324,0,0,22.61,105.2,5.201525995548072,18.36542973711246,CE
CPT-WSW-41,2011,1574843.58,5177516.54,110.06286537621052,0,1,22.61,112.8,8.04920939365934,17.833727389230333,CE
CPT-WSW-44,2011,1574551.16,5177976.65,91.9404044202184,0,0,22.61,105.2,7.899014281143416,21.32292130447916,CE
CPT-WSW-46,2011,1575037.63,5178076.75,82.89087254112486,0,1,22.61,96.84,12.483671612800228,26.1467871970733,CE
CPT-WSW-48,2011,1575205.7,5177780.53,100.58921299766564,0,1,22.51,96.84,5.891119156010628,17.561162009533977,E
CPT-WSW-49,2011,1575586.97,5177798.63,109.90867925371352,0,1,22.51,114.0,6.705116880832836,21.425244329408155,E
CPT-WSW-50,2011,1575611.08,5177990.62,113.412480151772,0,1,22.51,114.0,6.520774913051048,22.17746688907869,E
CPT-WSW-56,2011,1575539.81,5178349.6,127.25200411524328,0,0,22.51,114.0,5.188868037580918,15.379042248900584,E
CPT-WTH-01,2010,1571633.18,5177589.09,100.505248066282,0,1,22.09,78.72,3.522474293636388,10.74179905950806,CW
CPT-WTM-02,2011,1572270.31,5179133.2,79.15641846365222,0,1,21.99,83.65,9.154002692354345,18.055934444846574,CW
CPT-WTM-07,2011,1572894.71,5178851.95,77.96393987391319,0,1,22.59,89.02,9.723235367963728,17.62565011102452,CW
CPT-WTM-08,2011,1572182.57,5178528.14,62.58398397226271,0,1,22.09,83.65,5.559373643495587,9.285068280488758,CW
CPT-WTM-11,2011,1572689.33,5178495.25,58.731574294038346,0,1,22.59,89.04,14.39535621416824,17.56926099752972,CW
CPT-WTM-19,2011,1571979.59,5178186.64,89.66804933328028,0,1,22.09,78.72,4.742264412792018,12.132643343092356,CW
CPT-WTM-21,2011,1571725.29,5178024.74,91.08912380724038,0,1,22.09,78.72,4.031141511841818,11.132515753748145,CW
CPT01,2015,1572665.86,5178813.76,96.68863938548064,0,1,22.59,83.65,7.127242564272655,15.90675537056526,CW
CPT02,2015,1571925.06,5181765.59,103.46923188994968,0,1,22.52,59.12,3.751522390285607,10.028095397723703,CW
CPT03,2015,1571637.23,5179738.37,104.67748931351171,0,1,21.99,73.45,3.2465479960567043,9.88567675176245,CW
CPT05,2016,1571042.46,5180061.22,119.63588311492003,0,0,21.29,67.94,1.651157687451971,5.137593050376304,W
FND-POD01-CPT10,2013,1567992.54,5181616.53,84.83009524766183,0,1,24.2,36.71,3.675984278672692,5.3052519569962895,W
FND-POD06-CPT11,2013,1567354.06,5181533.39,84.17092647015242,0,1,24.2,36.71,6.105596571903442,10.730412160593527,W
FND-POD06-CPTB002,2012,1567638.11,5181619.76,81.64770176564804,0,1,24.2,36.71,4.490563670213259,6.850332796161627,W
FND-POD07-CPT12,2012,1567672.84,5181669.13,85.16377869722955,0,1,24.2,36.71,3.4731395368427123,5.401117960257322,W
FND-POD15-CPT02,2012,1568850.01,5181067.29,93.9730172057471,0,1,22.71,44.14,3.981381692298435,8.781345988843572,W
HAL-POD01-CPT009,2012,1564219.59,5174717.91,64.19746482405228,1,0,30.98,33.64,13.257645486483606,13.065440835416236,W
HAR-TC201-CPT002,2013,1566532.22,5185948.91,80.6227668925801,0,1,27.03,23.08,5.779780014614653,4.247146004543961,W
HNH-POD03-CPT013,2013,1567989.42,5176941.32,85.8957546584995,0,1,24.58,49.93,3.0806784133917438,6.56125593284216,W
HNH-POD04-CPT001,2012,1568035.43,5176910.49,79.75926152819652,0,1,24.58,54.27,4.478635308363648,9.32831947375241,W
HNH-POD04-CPT003,2012,1568326.51,5176665.58,87.16599591305024,0,1,24.58,54.27,2.3698385767317367,5.5508729206874445,W
HNH-POD05-CPT008,2013,1568214.86,5176709.6,91.16016384386288,0,1,24.58,54.27,1.78105987809379,3.7769761812667775,W
ILA-POD01-CPT020,2013,1567149.75,5181895.21,92.88587453630386,0,1,24.2,34.62,5.252867964736625,7.511769688920328,W
KAI-POD01-CPT006,2012,1573531.86,5196657.67,168.35055002983867,0,1,26.59,22.14,5.727185446295136,4.222464839348011,CE
KAI-POD01-CPT009,2012,1573471.83,5196774.46,171.24768740828557,1,1,26.59,22.14,2.9224752364217346,1.9192983706286664,CE
KAI-POD02-CPT002,2012,1572964.69,5196961.9,94.10001874423702,1,0,26.59,21.67,10.062620237647776,6.45866600485804,CW
KAI-POD02-CPT013,2012,1572937.37,5196865.49,101.0134810088714,1,0,26.59,21.67,6.322007432410487,4.885683392774722,CW
KAI-POD03-CPT009,2012,1572739.64,5196910.91,99.17752183567728,1,0,26.59,21.67,9.778564861349627,7.079499075797699,CW
KAI-POD03-CPTB002,2012,1572737.05,5196836.89,76.79581411207572,1,0,26.59,21.67,14.930675854859548,9.929439241372815,CW
KAI-POD04-CPT001,2012,1571489.46,5196989.62,121.01025987392552,1,0,26.43,20.65,1.983532753374753,1.1695105624712974,CW
LWD-POD02-CPT006,2012,1573466.22,5178827.64,90.12050821979682,0,1,22.59,91.49,10.244762592109971,19.44104034683542,CE
LWD-POD03-CPTB001,2012,1573839.0,5180585.28,135.64906066058882,0,1,22.14,83.17,1.588580145190031,7.326768771974466,CE
MER-POD06-CPT006,2012,1569288.35,5181808.59,82.96474620926514,0,1,22.71,42.12,4.151767419437769,8.342806076726955,W
MER-POD06-CPTB002,2012,1569243.24,5181760.13,77.16599436137486,0,1,22.71,42.12,2.634794096662046,5.471672325194149,W
MER-POD07-CPT007,2013,1569606.06,5181946.7,76.36844009541751,0,1,22.71,46.79,5.007948950764075,9.983948074196174,W
MER-POD07-CPT012,2013,1569725.2,5181929.53,82.81036960532715,0,1,22.83,46.79,3.2862263499033864,6.932339242403638,W
MER-POD07-CPT013,2013,1569644.48,5181884.2,86.11467206619145,0,0,22.71,46.79,3.39866109667038,7.620416803392995,W
MER-POD10-CPT010,2013,1569498.75,5182553.85,83.71084339580955,0,1,22.71,41.71,1.7447773417495185,3.049042865318185,W
NBR-POD02-CPT06,2012,1575333.96,5177718.12,139.48460681811906,0,1,22.51,96.84,1.2638805286266022,8.065469472620968,E
NNB-POD02-CPT83,2012,1577015.49,5184548.11,113.6316800270847,0,1,21.91,69.34,1.2665572757180996,4.773117574523619,E
NNB-POD03-CPT28,2012,1576842.56,5184344.19,132.24109501436917,0,1,21.67,69.34,2.595000551963155,7.906062861074536,E
NNB-POD03-CPT53,2012,1577057.98,5183924.36,152.87534839627563,0,1,21.67,75.33,1.2138676793731182,6.705346172066336,E
NNB-POD04-CPT02,2012,1576667.13,5184418.15,127.42206680161746,0,1,21.67,67.25,2.8296901033043733,9.923248545435792,E
NNB-POD04-CPT07,2012,1576666.13,5184400.66,114.07145208321566,0,1,21.67,67.25,4.291528176800849,12.820332438732214,E
NNB-POD05-CPT04,2012,1576479.88,5184155.37,123.9119529908563,0,1,21.67,67.25,3.0005656232524265,10.80845103770105,E
NNB-POD05-CPT13,2012,1576493.43,5183853.5,104.8759600876719,0,1,21.67,74.33,5.716357146508421,19.6406876222905,E
NNB-POD05-CPT18,2012,1576545.38,5184032.98,109.8191481498848,0,1,21.67,74.33,5.562342164815674,18.81597587649576,E
NNB-POD06-CPT49,2012,1577021.0,5183939.85,134.70970073975718,0,1,21.67,75.33,3.075237793694444,11.903513911855455,E
NNB-POD07-CPT37,2012,1576456.23,5183558.49,123.17854348692563,0,1,21.67,74.33,5.191178935569459,18.618031390185724,E
NNB-POD07-CPT63,2012,1576452.48,5183627.96,120.73073324321152,0,1,21.67,74.33,5.347787426030111,22.85590580423868,E
NNB-POD08-CPT14,2012,1576597.08,5183522.19,121.7590227974412,0,1,21.67,74.33,3.617450028460484,14.362837636956842,E
NNB-POD08-CPT26,2012,1576587.25,5183714.35,127.58076729013194,0,1,21.67,74.33,3.947583227409101,12.984531542157322,E
NNB-POD08-CPT638,2012,1576718.5,5183750.06,128.3327372650705,0,1,21.67,74.33,3.4495200688835768,13.189805986498012,E
NNB-POD08-CPT65,2012,1576559.44,5183448.54,117.3088720733207,0,1,21.67,74.33,6.076580525088129,19.251117865149048,E
NNB-POD08-CPT666,2012,1576743.58,5183620.12,129.29266258219226,0,1,21.67,74.33,3.953751493467836,13.9487785542777,E
NNB-POD08-CPT712,2012,1576586.05,5183587.26,115.79307641491285,0,1,21.67,74.33,4.399072639541223,13.706977863232956,E
NNB-POD09-CPT119,2012,1577041.24,5183627.97,112.82935604976848,0,1,21.67,75.33,4.630115718787157,16.202258684716107,E
NNB-POD09-CPT24,2012,1577046.28,5183580.73,129.7571119202381,0,1,21.67,75.33,3.502851290653207,16.70112049499828,E
NNB-POD09-CPT62,2012,1577040.51,5183612.0,111.89660826130756,0,1,21.67,75.33,4.8571364267124615,17.912915569706193,E
NNB-POD09-CPT657,2012,1577045.07,5183504.04,131.01493294039986,0,1,21.67,75.33,1.828525596398056,8.6201722587267,E
NNB-POD09-CPT669,2013,1575296.11,5181312.33,121.15771755001408,0,1,21.91,88.68,3.791143493045081,15.793956769127307,E
NNB-POD09-CPT691,2012,1576994.24,5183615.07,128.52078850736302,0,1,21.67,75.33,2.8555599617513985,13.191861507225743,E
NNB-POD09-CPT696,2012,1577080.1,5183584.37,145.80344381563307,0,1,21.67,75.33,0.4651542773141509,3.550074871103232,E
NNB-POD09-CPT70,2012,1577019.5,5183579.49,116.99250601964974,0,1,21.67,75.33,4.387841177844775,17.453274428104564,E
NNB-POD09-CPT817,2012,1577117.13,5183215.52,94.98916545035064,0,1,21.67,75.33,4.9772269798184885,14.137756202422327,E
NNB-POD11-CPT16,2012,1576617.9,5185042.64,101.8073326320514,0,1,21.91,58.74,2.607013647367727,7.077722647048471,E
NNB-POD12-CPT101,2012,1576863.5,5185054.03,134.94990201389717,0,1,21.91,63.09,0.9375919333450898,3.985395229453939,E
NNB-POD12-CPT109,2012,1576959.78,5184857.12,134.45619878593388,0,1,21.91,69.34,1.7971906673661435,8.146475422983636,E
PAP-POD01-CPT002,2012,1569143.62,5182979.78,88.51557499167106,0,1,24.8,38.2,7.248703074312514,13.519411681537616,W
PAP-POD06-CPT014,2013,1569371.95,5183510.62,72.89176302858343,0,1,24.8,36.82,4.2130248382676285,5.961257132581152,W
PAP-POD06-CPTB01,2012,1569628.05,5183336.16,84.44603486174923,0,0,24.8,36.82,3.4775291351357693,5.013313085472963,W
PAP-POD06-CPTB02,2012,1569483.9,5183388.75,76.47505285215439,0,1,24.8,36.82,3.4624071959169456,4.507604185516241,W
PAP-TC201-CPT024,2013,1569028.99,5183358.89,79.03484676857293,0,0,24.8,34.14,6.624710109591476,8.469948256131879,W
PRK-POD01-CPT30,2012,1574869.81,5186176.62,136.9859030580919,0,1,23.06,51.03,1.3448842535896437,3.333229797326734,CE
PRK-POD02-CPT25,2012,1575226.11,5185768.7,95.66184582438662,0,1,22.37,54.69,4.801900997212211,11.14342932190246,E
PRK-POD03-CPT20,2012,1575468.94,5185882.55,95.55951331309092,0,1,22.37,56.1,6.71180880208999,16.238975680537877,E
RCH-POD01-CPT13,2012,1572010.23,5180982.74,101.72463625306212,0,1,22.52,67.03,3.002018833148019,7.846581940812717,CW
RCH-POD03-CPT31,2012,1571951.74,5181968.87,84.88765483408113,0,1,22.52,59.12,8.563958992393614,13.644137077735168,CW
RCH-POD03-CPT93,2012,1571997.75,5181564.02,103.38556676342525,0,1,22.52,59.12,4.82494072790803,10.255298781818452,CW
RCH-POD05-CPT63,2012,1572107.2,5182328.83,83.27676500080587,0,1,22.52,54.7,11.290328022596489,19.210552298934253,CW
RCH-POD06-CPT23,2012,1571945.41,5182606.47,82.09447084954085,0,1,22.52,52.2,11.298346607299436,22.289960861062312,CW
RCH-POD06-CPT67,2012,1572288.53,5182592.59,78.70543888472574,0,1,22.52,54.7,4.094452888187075,8.946263552159827,CW
SHY-POD01-CPT44,2012,1572546.88,5182811.66,177.6625110935914,0,1,22.46,54.7,0.1537271043040747,0.6152758441282395,CW
SHY-POD03-CPT204,2013,1572217.17,5182949.91,96.44631955094934,0,1,23.12,54.7,3.515322961918007,8.145602159363841,CW
SHY-TC201-CPT014,2013,1572883.46,5183100.37,155.65929882173302,0,1,22.46,60.67,0.3132386042045057,1.258004595373548,CW
SPE-POD01-CPT036,2012,1575136.53,5192914.16,112.63637403385408,1,1,23.53,28.69,6.872272460406068,7.411921160614991,E
SPN-POD04-CPT006,2012,1569653.36,5176541.69,81.22304068597325,0,1,24.63,75.49,7.540105202320684,13.7800816898645,W
STA-POD02-CPT01,2012,1570097.56,5183502.14,53.14924555174562,0,1,23.84,39.83,6.751395649675038,7.355301225411091,W
STA-POD02-CPT03,2012,1569808.5,5183459.39,86.51794589246981,0,1,23.84,36.82,6.616953825130402,10.782993162263224,W
STA-POD02-CPTB002,2012,1570083.86,5183421.0,67.4712894356658,0,1,23.84,39.83,6.641642929580078,6.853123351125914,W
STA-POD03-CPT03,2012,1569643.85,5182981.46,86.68058875941719,0,1,24.8,41.71,10.521492458306213,15.350359239863932,W
STA-POD04-CPT01,2012,1569759.58,5182801.61,86.99723570329019,0,1,23.84,41.71,7.890809162113096,14.098094723816704,W
STA-POD04-CPT04,2013,1569683.15,5182810.99,84.40438272417329,0,1,24.8,41.71,8.623034957974436,13.881892934295092,W
STA-POD06-CPT03,2012,1569957.6,5182693.97,92.7801728028629,0,1,23.84,41.71,6.06555843159631,11.792680005756631,W
STA-POD06-CPT05,2012,1569970.46,5182730.48,90.5466500446632,0,1,23.84,41.71,7.859352217274885,15.863330658350952,W
STA-POD09-CPT07,2012,1570963.01,5182783.81,88.2281353995468,0,1,23.84,48.95,2.845741426797641,6.143413683919874,W
STA-POD09-CPT28,2012,1570643.26,5182901.73,92.65363288954354,0,1,23.84,45.19,3.4030584336635945,7.32588085424633,W
STA-POD12-CPT02,2012,1569288.35,5181808.59,81.94011681330196,0,1,22.71,42.12,2.494100392944706,3.894348517058011,W
STA-POD17-CPT07,2012,1571048.97,5181605.02,77.30732593140883,0,1,22.52,55.42,5.2741555566017215,5.761098977270907,W
STA-POD17-CPT21,2012,1570856.71,5181834.78,85.59701686872106,0,1,22.83,55.42,9.720821052800574,12.323413790636888,W
STM-POD01-CPT009,2012,1572468.21,5177974.64,95.9023078821929,0,1,22.59,89.04,3.09253609931051,8.458024881183503,CW
STM-POD01-CPT017,2013,1572309.54,5177852.12,108.70260513307362,0,1,22.09,89.04,0.8135398694883045,3.8338269474647166,CW
STM-POD03-CPT023,2013,1572645.38,5177118.61,80.75476298361507,0,1,20.53,109.5,2.5355096269731088,6.170286664190082,CW
STM-POD04-CPT003,2012,1572300.34,5177110.55,103.70232170312902,0,1,21.94,109.5,6.494927791040967,17.26023546765554,CW
STM-POD04-CPT007,2012,1572128.9,5177079.5,73.12666361798398,0,1,21.94,109.5,5.608661945257063,10.965668584392755,CW
STM-POD04-CPTB019,2012,1572169.84,5176954.14,74.33188765392968,0,1,21.94,109.5,7.804403510307907,15.25349250710677,CW
STM-POD04-CPTB020,2012,1572440.94,5177359.91,93.76108262118495,0,1,22.59,109.5,7.289092452895205,19.251455307941868,CW
STR-POD05-CPT005,2012,1568867.37,5183032.32,88.29816657911523,0,1,24.8,38.2,6.272064764734374,10.79782761987741,W
SYD-POD01-CPT003,2012,1571323.13,5178047.27,86.48096097170549,0,1,22.09,73.94,5.791597210328327,14.608706369480243,CW
SYD-POD01-CPT014,2013,1571023.15,5178129.39,70.28683160263844,0,1,22.3,73.94,8.66600184358637,14.215416468623385,W
WAI-POD01-CPT09,2012,1574637.37,5182405.91,140.57425058811162,0,1,22.24,68.54,2.896495296229861,8.853559281595944,CE
WAI-POD03-CPT07,2012,1574823.58,5182330.18,113.5741304071273,0,1,22.24,76.29,3.996605650921009,12.900860944434896,CE
WAI-POD04-CPT03,2012,1575052.04,5182501.76,97.27610784947036,0,1,22.24,76.29,6.622360930660006,15.928842900013835,CE
WAI-POD09-CPT03,2012,1574956.66,5181631.73,92.9055988256884,0,1,22.24,88.68,4.169825488830667,12.4889628889307,CE
WAI-POD14-CPT012,2012,1574631.05,5181111.74,103.02025036774349,0,1,22.24,97.21,2.565857165057358,8.44960971767798,CE
WAI-POD15-CPT01,2012,1574866.55,5181115.83,101.92253328509692,0,1,22.24,93.95,3.3975474313757426,12.668372999723616,CE
WQP-POD15-CPT209,2012,1576539.94,5185135.44,120.68032998345868,0,1,21.91,58.74,2.984419543253291,8.370874430316235,E
WQP-POD15-CPT47,2012,1576414.48,5185572.53,137.57855348787174,0,1,22.37,58.74,2.528590912596614,8.078352475147463,E
WST-POD03-CPTB04,2012,1575254.36,5178129.1,114.83170035073528,0,1,22.51,96.84,7.035531990169083,22.034597789389384,E
WST-POD06-CPT002,2012,1574729.45,5178347.85,101.54298658676716,0,1,22.61,105.2,10.689392141629709,21.1747191297768,CE
WST-POD06-CPT003,2012,1574845.82,5178458.67,113.95638983469036,0,1,22.61,96.84,7.676289538199896,16.2288117916765,CE
WST-POD06-CPTB003,2012,1574857.26,5178272.8,121.25276363698848,0,1,22.61,96.84,9.497335137082796,18.413365124415137,CE
WST-POD07-CPT004,2013,1573937.11,5178292.97,94.6574244984374,0,1,22.61,105.7,8.95119598211431,21.188804417370363,CE
WST-POD07-CPT013,2012,1574105.4,5178520.13,85.66573741994515,0,1,22.61,97.79,12.983145929753936,21.49785794891613,CE
WST-POD09-CPT011,2012,1573199.81,5178440.25,110.26177107163632,0,1,22.59,96.65,8.183470713316153,21.232506907650556,CE
WST-POD09-CPTB003,2012,1573083.21,5178680.19,102.51828385788625,0,1,22.59,89.02,8.07727988182211,18.683299900456,CW
WST-POD10-CPT007,2012,1573303.83,5178297.1,106.8801140268314,0,1,22.59,96.65,7.7431468783167965,21.29560558387839,CE
WST-POD10-CPT012,2012,1573280.42,5178199.77,99.9578188492056,0,1,22.59,96.65,7.184190667985808,22.917134247455987,CE
WTM-POD02-CPTB001,2012,1572354.89,5179030.85,94.76891244324418,0,1,21.99,83.65,5.070470729031562,13.555433680226784,CW
WTM-POD04-CPT010,2012,1572379.71,5178666.23,99.24784812706795,0,1,22.09,83.65,6.93673863332711,16.605880371690688,CW
